ORF,myStddev,myMean,myCV
YML018C,0.034846652,3.426433521,0.010169949
YDR058C,0.028526507,3.411726739,0.008361311
YDL180W,0.013224934,3.432323403,0.003853056
YLL021W,0.016767699,3.383500694,0.004955725
YMR210W,0.029376338,3.338891098,0.008798232
YLR138W,0.022401712,3.439194064,0.006513651
YOR085W,0.012798867,3.586398494,0.003568724
YLR451W,0.018987353,3.173175912,0.005983706
YKL216W,0.026731364,3.784217226,0.007063909
YPR095C,0.016445741,3.300799036,0.004982351
YLR129W,0.025536733,3.499574651,0.007297096
YGR048W,0.012966656,3.3343697,0.003888788
YLR380W,0.025721563,3.495549308,0.007358375
YGR123C,0.039388997,3.279826469,0.012009476
YLL054C,0.036070386,2.974506125,0.012126513
YLR104W,0.020594955,3.469416884,0.005936143
YOL116W,0.025431825,3.271110571,0.007774676
YDR366C,0.040571104,2.859591578,0.014187727
YLL005C,0.034070925,2.904207777,0.011731573
YMR243C,0.015845603,3.627910278,0.004367694
YNL271C,0.024615739,3.376363526,0.007290607
YGR278W,0.031306926,3.276179961,0.009555924
YMR295C,0.012009658,3.656421683,0.003284538
YDR338C,0.017872287,3.298293109,0.005418647
YDR180W,0.018613116,3.473560524,0.005358512
YLR305C,0.014582395,3.457025794,0.004218191
YOR057W,0.008529781,3.390439143,0.002515834
YCR020C-A,0.016786325,3.515440171,0.004775028
YOR368W,0.036608557,3.187776186,0.011484042
YEL070W,0.056422992,2.936770647,0.019212597
YPR198W,0.009539387,3.581946631,0.002663185
YLR042C,0.057360476,3.352068003,0.017111967
YOR051C,0.023106824,3.490261121,0.006620371
YIL063C,0.018530319,3.540343784,0.005234045
YJL107C,0.134900398,3.051328992,0.044210375
YDR263C,0.115589147,3.229594912,0.035790602
YLR115W,0.007170543,3.362749615,0.002132345
YGL247W,0.010359558,3.416721285,0.003032017
YOR307C,0.017434037,3.447844963,0.005056503
YIL101C,0.068054493,3.149719627,0.021606524
YOR265W,0.020212666,3.448676321,0.005860992
YMR270C,0.023808211,3.365211418,0.007074804
YGL039W,0.0462361,3.353650882,0.013786796
YGL157W,0.023319521,3.677356983,0.006341381
YDR419W,0.012211786,3.27465467,0.003729183
YMR129W,0.016872368,3.464105634,0.004870627
YMR032W,0.016027831,3.401321436,0.004712237
YNL328C,0.046599621,2.607309136,0.017872687
YGR096W,0.017665416,3.115569071,0.005670045
YLR186W,0.030055752,3.583033302,0.008388354
YBR047W,0.066250746,3.302289192,0.020062067
YDR179C,0.035789013,3.056440809,0.011709375
YPR049C,0.011797584,3.363057204,0.003507994
YAR075W,0.1021833,1.725279414,0.059227102
YPL265W,0.019332007,3.669557966,0.005268211
YGL058W,0.021952822,3.461340415,0.006342289
YER094C,0.028184913,3.770240971,0.007475626
YMR020W,0.031587352,3.429896416,0.009209419
YKL087C,0.019305799,3.389576653,0.005695637
YLR278C,0.021686398,3.182538986,0.006814181
YDR357C,0.022047831,3.406185855,0.00647288
YNL210W,0.129463561,2.626190313,0.049297098
YIR005W,0.04313305,3.335930423,0.012929841
YDR378C,0.009258476,3.6390913,0.002544173
YNL223W,0.032130066,3.048810777,0.010538557
YMR072W,0.016755524,3.649178772,0.004591588
YHR078W,0.014487445,3.394585836,0.004267809
YPL225W,0.012958688,3.681484914,0.003519962
YLL031C,0.009568354,3.480940601,0.002748784
YDL080C,0.009286763,3.336502752,0.002783382
YER067W,0.080180744,3.626027048,0.022112561
YDL072C,0.020329766,3.677734481,0.005527796
YBR290W,0.024019911,3.48777718,0.006886882
YHR194W,0.016796386,3.36923099,0.004985228
YDR332W,0.023315715,3.218308199,0.007244712
YBL054W,0.057033617,3.275448373,0.017412461
YBL104C,0.009418737,3.365068407,0.002798973
YMR173W,0.026988103,3.801137345,0.007100007
YPR024W,0.011575779,3.49038144,0.00331648
YBL106C,0.025955544,3.058971227,0.008485057
YNL035C,0.025285048,3.413843528,0.007406622
YPL200W,0.145311173,1.928203333,0.075360918
YCR105W,0.048819046,2.942192889,0.016592742
YOR304C-A,0.032137686,3.234319805,0.009936459
YJR107W,0.021269992,3.33794498,0.006372182
YER049W,0.040990493,3.658465971,0.011204284
YLR144C,0.013342105,3.428366253,0.00389168
YDR280W,0.020829624,3.444289073,0.006047583
YOL073C,0.020819419,3.439780744,0.006052543
YGL117W,0.029777558,3.567499111,0.0083469
YAL043C,0.020844743,3.349829789,0.006222627
YOR337W,0.030865799,3.239906298,0.009526757
YFR034C,0.016763805,3.367017637,0.004978829
YJL062W-A,0.015563224,3.506564051,0.004438312
YLR128W,0.032953822,3.263321629,0.010098245
YHR210C,0.034546473,2.833979149,0.012190094
YJL013C,0.025879654,3.247651724,0.007968728
YBR045C,0.034395393,3.033994514,0.011336669
YDL098C,0.026698987,3.402735106,0.007846331
YDL238C,0.045891235,3.062438207,0.014985196
YPR148C,0.023555282,3.563594043,0.006609979
YJR043C,0.018918115,3.352138483,0.005643596
YER107C,0.054228028,3.58123215,0.015142282
YLR312C-B,0.024720686,3.189200414,0.007751374
YGR097W,0.032715488,3.461152625,0.009452195
YHR072W-A,0.019063137,3.730196769,0.005110491
YOR280C,0.018248132,3.454307256,0.005282718
YGR100W,0.009669866,3.387209991,0.002854817
YBL047C,0.0169251,3.586839844,0.004718666
YBL030C,0.008489349,3.750379411,0.002263597
YIL007C,0.038293469,3.383651695,0.011317202
YPR113W,0.013811271,3.706579363,0.00372615
YOR227W,0.024659604,3.402436976,0.00724763
YBL002W,0.034667411,3.626004686,0.009560774
YKR045C,0.03538663,3.181984017,0.011120933
YNL097C-A,0.045358704,2.575911906,0.017608795
YER145C,0.082633039,3.517730831,0.023490438
YGL248W,0.040761831,3.50616754,0.011625751
YGR091W,0.025283776,3.23955736,0.007804701
YLL025W,0.023400837,3.496217182,0.006693188
YPL014W,0.040352478,3.384028874,0.011924389
YCR086W,0.034272519,3.297487379,0.010393525
YJL170C,0.056957534,3.292750072,0.017297861
YPR034W,0.015117739,3.342277979,0.004523184
YJR127C,0.023401139,3.554714554,0.006583127
YCR046C,0.01517129,3.554749957,0.004267892
YML037C,0.07442899,2.729847928,0.027264885
YJR085C,0.011041695,3.719697361,0.002968439
YLR309C,0.017415422,3.524006357,0.004941938
YDR218C,0.077498592,2.456054139,0.031554106
YPL191C,0.027167078,3.186964989,0.008524436
YIL023C,0.017081134,3.41667864,0.004999339
YPL213W,0.026123114,3.307820051,0.007897381
YNR059W,0.053190675,3.317831203,0.01603176
YNL040W,0.025059717,3.555249883,0.007048651
YHR151C,0.017656127,3.375021618,0.005231412
YPL008W,0.016775353,3.377592923,0.004966659
YKL179C,0.019268094,3.487617567,0.005524715
YMR176W,0.017402325,3.330065075,0.005225821
YGL106W,0.012723981,3.611078126,0.003523596
YHR039C,0.011159797,3.56801127,0.003127736
YIL035C,0.017569118,3.476925088,0.005053062
YGL241W,0.011952427,3.409655038,0.003505465
YJL198W,0.026902134,3.518095585,0.007646789
YPL064C,0.026263071,3.334560339,0.007876022
YML109W,0.028751931,3.33822425,0.008612942
YPL152W-A,0.107138313,2.466650648,0.043434733
YKL092C,0.022017071,3.310995611,0.006649683
YDR277C,0.043894062,3.142332483,0.013968624
YIL122W,0.023353728,3.068595512,0.007610559
YKL171W,0.025224273,3.272554976,0.007707822
YGR251W,0.039552517,3.139978512,0.012596429
YNL300W,0.450983989,3.35510053,0.134417429
YDR042C,0.052196336,3.010289194,0.01733931
YLL063C,0.015492478,3.259026943,0.004753713
YKL078W,0.061596338,3.266088271,0.018859361
YJL157C,0.025039374,3.540918933,0.007071434
YLR117C,0.016483089,3.185091001,0.005175076
YEL005C,0.071073537,3.319897669,0.021408352
YMR194C-B,0.044080947,3.26963541,0.013481915
YDL209C,0.023495101,3.207394774,0.007325291
YGR105W,0.009474074,3.688235384,0.002568728
YCL033C,0.018375582,3.548731187,0.005178071
YBR220C,0.011600087,3.426583131,0.003385322
YNL151C,0.028147667,3.396506935,0.00828724
YLR010C,0.016177808,3.185208524,0.005079042
YDR425W,0.032572259,3.220805696,0.010113078
YPR016C,0.026539249,3.557227623,0.007460655
YOR043W,0.01332972,3.453461725,0.003859814
YJR006W,0.012001158,3.273726888,0.003665901
YKL113C,0.022812818,3.365004897,0.006779431
YJL184W,0.032837303,3.368823787,0.009747409
YNL085W,0.012986398,3.662025422,0.003546234
YPL181W,0.015241429,3.450817355,0.004416759
YPL096W,0.018445911,3.398754698,0.005427256
YDR478W,0.019031093,3.342314371,0.005693987
YLR072W,0.007570798,3.322102272,0.002278918
YKL127W,0.021374935,3.637366397,0.005876487
YGL081W,0.048238059,3.007737914,0.016037986
YPR105C,0.00796498,3.386891456,0.002351708
YDR421W,0.026289011,3.252251874,0.008083326
YOR078W,0.029366467,3.351055189,0.008763349
YDR152W,0.020780675,3.516255894,0.005909887
YOL149W,0.013923945,3.550184977,0.003922034
YOR096W,0.007704952,3.807536083,0.002023606
YMR130W,0.027895868,3.47210694,0.008034277
YDR444W,0.016767351,3.258998889,0.005144939
YGR280C,0.041315879,3.411390686,0.012111154
YLR406C,0.016342439,3.779023206,0.004324514
YOR293W,0.01360082,3.762167106,0.003615156
YER184C,0.057455296,3.107646704,0.018488362
YMR162C,0.010759497,3.450438546,0.003118298
YJR061W,0.032930294,3.227756215,0.010202225
YGR257C,0.015981358,3.511691306,0.004550901
YOR030W,0.039943359,3.042055654,0.013130384
YNL078W,0.023481262,3.334497209,0.00704192
YDR488C,0.018916446,3.168504079,0.00597015
YHR016C,0.035710229,3.422938853,0.010432623
YPR078C,0.081924958,2.593131621,0.031593058
YPL076W,0.029298093,3.035591296,0.009651528
YMR222C,0.012929708,3.425008039,0.003775088
YIL062C,0.023704826,3.721444553,0.006369792
YOR142W,0.009219275,3.731039716,0.002470967
YKR023W,0.019549547,3.314098148,0.005898904
YDR176W,0.026833007,3.342650333,0.008027464
YGR225W,0.077168407,2.736349827,0.028201221
YER180C-A,0.069405046,2.650647136,0.026184189
YBR222C,0.02454305,3.522427958,0.006967651
YLR163C,0.01508854,3.430540261,0.004398298
YPL157W,0.016969585,3.298797304,0.005144173
YKL040C,0.012664954,3.48918822,0.003629771
YMR028W,0.033049663,3.32175387,0.009949462
YLR304C,0.012576496,3.777841412,0.003329016
YDR091C,0.038418853,3.55173761,0.010816917
YKR076W,0.042171919,3.508837332,0.012018773
YMR060C,0.041282982,3.37780238,0.012221846
YCL028W,0.014845247,3.583178768,0.004143038
YGR203W,0.035747009,3.338342158,0.010708012
YAL033W,0.031446126,3.530255467,0.008907606
YBR229C,0.014377857,3.540404655,0.004061077
YLR086W,0.019776997,3.24210317,0.006100052
YKR064W,0.011241051,3.386995678,0.003318886
YBR054W,0.058676424,3.539172663,0.016579136
YPL129W,0.03812283,3.50902671,0.010864218
YHR115C,0.016399272,3.428691741,0.004782953
YGR021W,0.055624305,3.167993937,0.017558211
YPL093W,0.044232379,3.545901442,0.012474227
YJR084W,0.013885432,3.312458841,0.004191881
YOR380W,0.023402789,3.302895279,0.007085538
YOL093W,0.037593427,3.391075786,0.011085988
YLR187W,0.028349307,3.19698802,0.008867505
YBR284W,0.063167029,3.062339339,0.020627051
YJR015W,0.017198522,3.576009022,0.004809418
YPL069C,0.028983576,3.134810674,0.009245718
YGR142W,0.032515698,3.452804602,0.009417184
YML005W,0.019994825,3.303808229,0.006052054
YNL122C,0.031007761,3.351219872,0.009252679
YLR223C,0.019877576,3.30791801,0.00600909
YLR046C,0.073510052,3.31901768,0.022148135
YPL252C,0.027575416,3.435703638,0.008026133
YKR053C,0.060464705,3.072756119,0.019677678
YDR302W,0.016088893,3.516595437,0.004575133
YGR200C,0.024295648,3.480521307,0.006980462
YER141W,0.053490723,3.599717031,0.014859702
YER115C,0.060158706,3.299929134,0.018230302
YHR172W,0.031582833,3.208139964,0.009844593
YNL135C,0.004421516,3.797062019,0.001164457
YPR046W,0.025716322,3.281847167,0.007835929
YHR064C,0.014306036,3.745986331,0.00381903
YJL051W,0.024093188,3.17775516,0.007581826
YGR234W,0.044054089,3.624507248,0.012154504
YNL280C,0.010033932,3.627050466,0.002766416
YNL092W,0.060714563,3.197215465,0.018989825
YLR462W,0.031815331,2.853116152,0.011151082
YJL143W,0.012483615,3.635438332,0.003433868
YMR297W,0.009989375,3.811873284,0.002620595
YDR384C,0.041886348,3.538794921,0.011836331
YOR371C,0.019978498,3.409350921,0.005859912
YKL007W,0.020634982,3.628821966,0.005686414
YAR003W,0.015593376,3.387771388,0.004602842
YLR017W,0.023663734,3.640884212,0.006499447
YCR104W,0.087277565,2.696026288,0.032372669
YDR013W,0.028214569,3.391625149,0.008318894
YHR017W,0.018556026,3.403220642,0.00545249
YEL025C,0.061701791,3.417480463,0.018054761
YHL016C,0.079322178,3.270852588,0.024251224
YER033C,0.057144365,3.319357351,0.017215491
YMR157C,0.027750794,3.341758244,0.008304249
YGL076C,0.005147237,3.856923864,0.001334545
YNL133C,0.04458434,3.171184379,0.014059208
YCL025C,0.033869556,3.680406441,0.009202667
YBR117C,0.131437648,3.165969025,0.041515772
YBR087W,0.030094557,3.489050557,0.008625429
YGL125W,0.046444821,3.432783428,0.013529785
YHR031C,0.016684207,3.232226363,0.005161831
YNL056W,0.01478185,3.458463839,0.004274109
YJL062W,0.011288407,3.485009526,0.003239132
YDR034W-B,0.083940915,3.592850602,0.023363319
YNL191W,0.026188067,3.354159699,0.007807639
YHR022C,0.147258481,2.848627912,0.05169453
YJL037W,0.027766381,2.993981629,0.009274065
YJL118W,0.035255772,3.189130365,0.01105498
YNL220W,0.027558195,3.674002456,0.007500865
YDR028C,0.021167183,3.448846883,0.006137467
YDR296W,0.014219472,3.424111268,0.004152748
YPL094C,0.0285212,3.587520999,0.007950114
YLR085C,0.014000348,3.374517635,0.004148844
YER092W,0.054898443,3.555641644,0.015439813
YOR241W,0.006048107,3.554159621,0.001701698
YBR204C,0.024685507,3.451133707,0.007152869
YGL035C,0.0225269,3.392345011,0.00664051
YLR378C,0.013371392,3.714204223,0.003600069
YPL166W,0.051906908,2.94542468,0.017622894
YOR328W,0.053730898,3.435759127,0.015638727
YOL114C,0.030783096,3.065587101,0.010041501
YDR536W,0.108636304,2.537056477,0.042819821
YKL222C,0.027717186,3.093393295,0.008960123
YHL013C,0.026601572,3.354690707,0.007929665
YMR120C,0.049671666,3.698702488,0.013429484
YGL099W,0.03132113,3.5049237,0.008936323
YGR042W,0.020841944,3.254756917,0.006403533
YDR170C,0.013201565,3.661882974,0.00360513
YMR117C,0.050612995,2.893525017,0.017491812
YBR038W,0.019503237,3.447947597,0.005656477
YKR095W,0.041326182,3.35567419,0.012315314
YGL183C,0.0843272,2.498521266,0.033750844
YDR050C,0.004070136,3.864175927,0.0010533
YJL073W,0.013831604,3.24548725,0.004261796
YER187W,0.077501606,3.057089689,0.025351434
YDL129W,0.07511815,2.811455742,0.026718596
YOR001W,0.020894712,3.432107684,0.006088012
YOR161C,0.068163088,3.392501005,0.020092282
YLR035C,0.014428653,3.084909653,0.004677172
YOL065C,0.015606625,3.368122662,0.004633627
YMR286W,0.031154845,3.513318715,0.00886764
YER056C,0.040622359,3.675048492,0.011053557
YDL058W,0.029830755,3.389546012,0.008800811
YLR327C,0.065785638,3.58160346,0.01836765
YOR224C,0.017829648,3.673194928,0.004853989
YPL229W,0.027467867,3.273210867,0.008391719
YML085C,0.019848154,3.724997362,0.005328367
YAR035W,0.03056171,3.13040842,0.009762851
YKR020W,0.033317948,3.036317463,0.010973144
YDL079C,0.040815,2.954495312,0.013814542
YCR043C,0.023854915,3.504176585,0.006807566
YOR293C-A,0.097551187,2.477933327,0.039367963
YLR096W,0.01986912,3.430014952,0.005792721
YLL061W,0.086084917,3.277914151,0.026262102
YEL015W,0.068730177,3.472900858,0.019790423
YOR298W,0.036189475,3.017382153,0.011993666
YOR064C,0.017388455,3.216976725,0.005405216
YMR177W,0.021939081,3.284845612,0.006678877
YLR414C,0.040333674,3.722804484,0.010834218
YOR274W,0.036127608,3.311180873,0.010910793
YER175C,0.065925043,3.587938736,0.018374071
YIL147C,0.014543994,3.490372714,0.004166888
YDR492W,0.093304187,3.385239502,0.027562064
YGL234W,0.019709138,3.712205491,0.00530928
YEL057C,0.094906088,2.888139071,0.032860637
YDR143C,0.020085553,3.296755003,0.006092522
YGR192C,0.004524449,3.90220604,0.001159459
YNL099C,0.017942278,3.513293779,0.005106968
YMR059W,0.020050111,3.270345387,0.006130885
YIL087C,0.04036138,3.437088991,0.011742896
YNR060W,0.051094116,2.711812348,0.018841317
YOR180C,0.042367231,2.97738073,0.014229699
YML074C,0.018614897,3.629115841,0.00512932
YDL227C,0.149560607,3.36745259,0.044413575
YPR065W,0.045377384,3.308220342,0.013716554
YGR121W-A,0.031169094,2.833426333,0.011000496
YEL004W,0.062451984,3.466293797,0.018016933
YHR196W,0.027777685,3.498063736,0.007940874
YLR452C,0.022331279,3.389740194,0.006587903
YOL067C,0.031267,2.943334493,0.010622986
YBR265W,0.020084401,3.534350772,0.005682628
YBR212W,0.018480671,3.410590073,0.005418614
YMR200W,0.013554506,3.533406431,0.003836102
YNL104C,0.009791985,3.792688352,0.002581806
YFL034W,0.010084093,3.209470811,0.00314198
YLR466C-B,0.114299025,2.938946612,0.038891154
YJR114W,0.045576367,2.517321865,0.018105101
YPR131C,0.018094331,3.496517817,0.005174958
YGR244C,0.026791305,3.55067502,0.007545412
YBR264C,0.011702798,3.423882645,0.00341799
YKR075C,0.085707056,3.220739818,0.026610984
YAL055W,0.016034374,3.362459435,0.004768644
YOL007C,0.074848557,3.419301363,0.021890015
YPR173C,0.020446255,3.53627881,0.005781856
YCR019W,0.01792302,3.301766822,0.005428312
YFR032C-A,0.007541169,3.83685784,0.001965454
YDL091C,0.032014269,3.276699533,0.009770279
YDR301W,0.013971332,3.338897505,0.004184415
YKL054C,0.013211667,3.644680127,0.003624918
YDL116W,0.008979239,3.471780441,0.00258635
YKL043W,0.036011904,3.418829934,0.0105334
YDL166C,0.025066859,3.540731926,0.00707957
YOL049W,0.010227544,3.606804474,0.002835625
YGL256W,0.020733626,3.436461401,0.006033423
YNL289W,0.037936017,3.360034839,0.011290364
YJL209W,0.034518187,3.221039914,0.010716473
YGL097W,0.017154268,3.530789837,0.004858479
YPR137W,0.03184365,3.379495171,0.009422605
YPL061W,0.021476333,3.763887564,0.005705891
YIL008W,0.023782351,3.512300084,0.006771161
YEL017C-A,0.031526269,3.731660516,0.008448322
YJR051W,0.01440516,3.520752705,0.0040915
YDL211C,0.034108484,3.223565352,0.010580981
YOR320C,0.009814159,3.5894576,0.002734162
YIR021W-A,0.083383964,1.886935266,0.044190156
YMR009W,0.037323656,3.456033673,0.010799564
YGL010W,0.025847596,3.324541852,0.007774784
YMR163C,0.01463018,3.281089172,0.00445894
YNL110C,0.030227937,3.562018886,0.008486181
YLR021W,0.033582536,3.40975541,0.009848958
YJR034W,0.034563278,3.45328653,0.010008807
YGR047C,0.021570572,3.349578832,0.006439786
YML062C,0.022336561,3.408940115,0.006552348
YER071C,0.080133491,3.316983885,0.024158541
YCL055W,0.02095673,3.450914397,0.006072805
YPL156C,0.047552351,3.215341879,0.014789205
YOR237W,0.096600593,2.841385796,0.033997704
YLR180W,0.012044624,3.737803814,0.00322238
YNL021W,0.011481325,3.373550643,0.003403336
YLR032W,0.011179514,3.32211761,0.003365177
YOL141W,0.049935476,2.752028757,0.018144969
YDR377W,0.013862368,3.617478937,0.003832052
YDR451C,0.029599247,3.360893091,0.008806959
YFR024C-A,0.014597215,3.584875028,0.004071889
YBL086C,0.035413919,3.231949428,0.010957448
YLR136C,0.17250086,3.00579619,0.057389407
YGR249W,0.082345118,2.682885853,0.03069274
YLR405W,0.026120878,3.229381011,0.008088509
YKL196C,0.006926951,3.715516282,0.001864331
YIL002C,0.020868815,3.34597884,0.006236984
YGR196C,0.032386145,3.102388971,0.010439099
YGR224W,0.081063586,2.387950929,0.033946923
YBR153W,0.011555353,3.195507779,0.003616124
YNL054W,0.015291812,3.297423155,0.004637504
YNR040W,0.035667456,3.29121108,0.010837183
YBL021C,0.037742742,3.168570229,0.0119116
YDR279W,0.018013424,3.307002835,0.005447054
YGL174W,0.034454925,3.277921683,0.010511211
YNL091W,0.015607975,3.505366995,0.004452594
YMR244W,0.076351634,2.599063927,0.02937659
YNL258C,0.007774424,3.42076707,0.002272714
YBR059C,0.016167595,3.504899592,0.004612855
YIL015W,0.0214,3.671953888,0.00582796
YHR111W,0.018424508,3.36403391,0.005476909
YER023W,0.023074508,3.746463558,0.00615901
YGR246C,0.017352636,3.483434327,0.004981473
YIL114C,0.021488816,3.392600403,0.006334025
YKL017C,0.015887978,3.29758233,0.004818069
YIL039W,0.016887419,3.624649316,0.004659049
YNR046W,0.028660625,3.457529755,0.008289336
YGR132C,0.010348043,3.675500991,0.00281541
YBR009C,0.013585025,3.761724109,0.003611383
YDL143W,0.007056622,3.721700613,0.001896075
YOR129C,0.016422313,3.202363863,0.005128185
YLR119W,0.026913928,3.225276252,0.008344689
YDR085C,0.046054752,3.417169776,0.013477455
YER117W,0.009688624,3.829490363,0.002530003
YDR391C,0.040623302,3.473867388,0.01169397
YPL007C,0.018532436,3.397454446,0.005454801
YPL056C,0.036417803,3.146015003,0.011575852
YPL088W,0.077795556,3.406345564,0.022838422
YKL176C,0.013420301,3.443177003,0.003897651
YBR191W,0.005324432,3.833110602,0.001389063
YHL004W,0.020439206,3.293815434,0.006205328
YFL060C,0.063675814,3.232354065,0.019699517
YKL016C,0.012151181,3.638866394,0.003339277
YNL277W-A,0.063645282,2.73437399,0.023275997
YNL290W,0.023240921,3.470242387,0.006697204
YKR001C,0.008268512,3.627543814,0.002279369
YMR134W,0.02404476,3.412335262,0.007046424
YPL194W,0.019555845,3.012085464,0.00649246
YMR085W,0.09887975,3.28264107,0.030122011
YIL138C,0.012977195,3.550444348,0.00365509
YCL064C,0.059226495,2.99980365,0.019743457
YOR063W,0.007455602,3.845253793,0.00193891
YDR066C,0.012220418,3.243095171,0.003768134
YLR326W,0.033810832,3.305623573,0.010228276
YIL123W,0.035467865,3.659173622,0.009692862
YJR063W,0.034405513,3.515898852,0.009785695
YAL021C,0.019280935,3.358290829,0.005741294
YKR079C,0.024828416,3.404214741,0.007293434
YJL129C,0.016611767,3.411659918,0.004869116
YPR022C,0.008679232,3.415800206,0.002540907
YHL027W,0.022888011,3.470328671,0.006595344
YML001W,0.012097585,3.721148777,0.003251035
YDR422C,0.010067526,3.321779973,0.003030763
YBR139W,0.017616302,3.697841426,0.004763942
YGR004W,0.02383344,3.327031947,0.007163574
YPL089C,0.039652218,3.285410931,0.012069181
YHR075C,0.036343552,3.396295586,0.010700939
YPR074C,0.007633038,3.813896516,0.002001375
YPR036W,0.010064097,3.774576026,0.002666285
YNL297C,0.016680266,3.466623308,0.004811675
YKR024C,0.035767392,3.386062195,0.010563123
YGL166W,0.025288508,3.342296735,0.007566207
YBR162W-A,0.023660703,3.603840657,0.006565413
YIR015W,0.03925192,3.053257049,0.012855754
YNR045W,0.017015588,3.284035425,0.005181305
YOR156C,0.018417682,2.937615009,0.006269604
YNL012W,0.04480217,2.989908698,0.014984461
YGR179C,0.028608018,3.344606385,0.008553478
YML020W,0.016321352,3.316264555,0.004921607
YBR007C,0.015316392,3.363666367,0.004553481
YBR287W,0.029844928,3.567575539,0.008365605
YLR109W,0.006140342,3.861311317,0.001590222
YAL047C,0.023587476,3.127568442,0.007541794
YHR212W-A,0.076855248,1.822369871,0.042173243
YDL179W,0.038595406,3.279909386,0.011767217
YEL048C,0.070736128,3.198484392,0.022115514
YMR145C,0.029551471,3.613339981,0.008178436
YDR022C,0.023880574,3.329779986,0.007171818
YOR269W,0.018523935,3.246613684,0.005705617
YOL054W,0.020417291,3.330212418,0.006130927
YJR147W,0.062319516,3.064520743,0.020335811
YML050W,0.025265401,3.118450939,0.008101907
YOR270C,0.005747852,3.775353685,0.001522467
YML003W,0.085874349,2.680737001,0.032033858
YGL011C,0.016062149,3.679017932,0.00436588
YOR219C,0.020218649,3.470034879,0.005826641
YDR111C,0.02489497,3.35606107,0.007417913
YPL158C,0.015657044,3.56987185,0.004385884
YDR169C-A,0.079374426,1.944217161,0.040825905
YKL003C,0.028370642,3.549585251,0.007992664
YDR420W,0.018619478,3.49136183,0.005333013
YNL192W,0.038918556,3.581750942,0.010865791
YOR008C-A,0.122323426,1.700710947,0.071924877
YLR110C,0.002764022,3.869182059,0.000714368
YDL087C,0.017409002,3.162965018,0.005504013
YBR025C,0.029573126,3.74452175,0.007897704
YGL145W,0.011391899,3.365924882,0.003384478
YNL070W,0.01447333,3.659135267,0.003955396
YDL115C,0.020930394,3.406190458,0.00614481
YMR086W,0.023202108,3.378814306,0.006866938
YLR013W,0.136426433,2.083066963,0.065493062
YJL002C,0.010765721,3.678076141,0.002926998
YNR044W,0.059401498,3.422132042,0.017358038
YLR441C,0.011955397,3.752389726,0.003186076
YKR015C,0.091043914,1.851122418,0.049183087
YOR360C,0.018451033,3.549848739,0.005197696
YPL219W,0.016411109,3.333913434,0.004922476
YDR469W,0.018388864,3.415871677,0.005383359
YKL150W,0.027987694,3.631060269,0.007707857
YIL098C,0.026569824,3.431635215,0.007742613
YGR194C,0.028363191,3.453579604,0.008212694
YKR084C,0.009739855,3.424397638,0.002844253
YMR204C,0.026744332,3.148902383,0.008493223
YGR285C,0.010858757,3.788535213,0.002866215
YCR069W,0.014264236,3.49109839,0.004085888
YLR390W,0.016311818,3.377285513,0.004829861
YJL216C,0.027612501,2.86785578,0.009628274
YNL318C,0.145285064,2.454076949,0.059201511
YDL210W,0.020606747,3.103078612,0.006640743
YDR082W,0.022982492,3.145321064,0.007306883
YGL221C,0.021241381,3.60251518,0.005896264
YIL021W,0.019119029,3.519883609,0.005431722
YKR069W,0.031357538,3.428974827,0.009144873
YIL156W,0.013554935,3.272511244,0.004142059
YGR046W,0.012298822,3.435106714,0.003580332
YJR056C,0.017047576,3.2651379,0.005221089
YMR017W,0.044181964,2.673038088,0.016528745
YDR128W,0.009970036,3.49450846,0.002853058
YGL170C,0.075768636,2.452377699,0.03089599
YMR246W,0.09999118,3.588319292,0.027865742
YLL034C,0.030768756,3.44388142,0.008934325
YPL111W,0.022004951,3.744107252,0.005877222
YLR133W,0.02532856,3.401721424,0.007445807
YLR080W,0.046120026,3.320362536,0.013890057
YKL064W,0.033598256,3.39953816,0.009883183
YML110C,0.017393661,3.729053849,0.004664363
YER157W,0.056263243,3.334164293,0.016874766
YJL029C,0.010550027,3.391502461,0.003110724
YHR096C,0.142308014,3.2207369,0.044184924
YHR044C,0.049458772,2.868202482,0.017243822
YOL129W,0.018070046,3.659614714,0.004937691
YHR019C,0.010730452,3.7738713,0.002843354
YDR009W,0.043161654,2.904568065,0.014859922
YJL203W,0.026079668,3.262857106,0.007992893
YBL058W,0.011035624,3.640312876,0.003031504
YOR058C,0.032647615,3.267862143,0.009990512
YNL042W-B,0.056039968,2.029115264,0.027617932
YDR449C,0.028385544,3.464206008,0.008193954
YOR273C,0.074866492,3.521642864,0.021258968
YDR251W,0.01693201,3.494804052,0.00484491
YBR111W-A,0.018322867,3.423232487,0.005352504
YGR074W,0.026556075,3.41463175,0.007777142
YBR163W,0.021397235,3.406787435,0.006280766
YOR164C,0.015347709,3.541968652,0.004333101
YIR022W,0.023200083,3.510476481,0.006608813
YLR206W,0.014150494,3.490221058,0.004054326
YGR029W,0.013538344,3.483828485,0.003886054
YPR033C,0.014234236,3.721755492,0.003824603
YML121W,0.017247842,3.431480912,0.005026355
YNL020C,0.029381534,3.201786671,0.009176606
YNR002C,0.100786165,3.09173403,0.032598588
YIL084C,0.035414647,3.003525865,0.011791025
YER152C,0.040057952,3.636046437,0.011016898
YDR041W,0.014168622,3.606305968,0.003928846
YGL210W,0.015677673,3.448633337,0.004546054
