Time,Well 101,Well 102,Well 103,Well 104,Well 105,Well 106,Well 107,Well 108,Well 109,Well 110,Well 111,Well 112,Well 113,Well 114,Well 115,Well 116,Well 117,Well 118,Well 119,Well 120
16:04:20,1.04,0.467,0.263,0.169,0.15,0.092,0.093,0.092,0.094,0.093,1.076,0.571,0.378,0.263,0.176,0.094,0.092,0.092,0.093,0.096
16:06:20,1.038,0.465,0.263,0.168,0.149,0.092,0.093,0.092,0.093,0.093,1.076,0.571,0.377,0.263,0.176,0.094,0.092,0.092,0.093,0.096
16:08:20,1.034,0.464,0.263,0.168,0.149,0.092,0.093,0.092,0.093,0.093,1.076,0.571,0.377,0.264,0.175,0.093,0.093,0.092,0.093,0.096
16:10:20,1.034,0.465,0.263,0.168,0.149,0.092,0.094,0.092,0.094,0.093,1.072,0.571,0.377,0.263,0.176,0.094,0.093,0.092,0.093,0.096
16:12:20,1.036,0.465,0.263,0.168,0.149,0.092,0.093,0.092,0.093,0.093,1.072,0.571,0.377,0.263,0.176,0.094,0.093,0.092,0.093,0.096
16:14:20,1.034,0.465,0.262,0.168,0.148,0.092,0.093,0.092,0.093,0.093,1.072,0.571,0.376,0.263,0.176,0.094,0.093,0.092,0.093,0.096
16:16:20,1.038,0.464,0.262,0.168,0.149,0.092,0.093,0.092,0.094,0.093,1.074,0.57,0.376,0.262,0.176,0.094,0.093,0.092,0.093,0.096
16:18:20,1.034,0.463,0.262,0.167,0.148,0.092,0.093,0.092,0.093,0.093,1.074,0.569,0.376,0.262,0.176,0.093,0.092,0.092,0.093,0.096
16:20:20,1.036,0.464,0.262,0.168,0.149,0.092,0.094,0.093,0.094,0.094,1.072,0.569,0.376,0.263,0.176,0.094,0.093,0.093,0.093,0.096
16:22:20,1.036,0.464,0.262,0.168,0.149,0.092,0.093,0.092,0.093,0.093,1.072,0.57,0.376,0.262,0.175,0.093,0.092,0.092,0.093,0.096
16:24:21,1.032,0.463,0.262,0.167,0.149,0.092,0.093,0.092,0.093,0.093,1.07,0.569,0.375,0.262,0.175,0.093,0.093,0.092,0.093,0.096
16:26:21,1.034,0.463,0.262,0.168,0.149,0.092,0.094,0.092,0.093,0.093,1.07,0.569,0.375,0.263,0.175,0.094,0.092,0.092,0.093,0.096
16:28:21,1.034,0.462,0.261,0.167,0.148,0.092,0.093,0.092,0.093,0.093,1.07,0.568,0.375,0.262,0.176,0.094,0.092,0.092,0.093,0.096
16:30:21,1.034,0.461,0.261,0.167,0.148,0.092,0.093,0.092,0.093,0.093,1.07,0.568,0.376,0.262,0.175,0.094,0.092,0.092,0.093,0.096
16:32:21,1.032,0.461,0.261,0.167,0.148,0.092,0.094,0.092,0.093,0.093,1.07,0.568,0.375,0.263,0.175,0.094,0.092,0.092,0.093,0.096
16:34:21,1.034,0.461,0.261,0.168,0.148,0.092,0.094,0.092,0.094,0.093,1.07,0.568,0.374,0.263,0.176,0.094,0.093,0.092,0.093,0.096
16:36:21,1.032,0.46,0.261,0.167,0.148,0.092,0.093,0.092,0.093,0.093,1.068,0.569,0.375,0.262,0.175,0.093,0.092,0.092,0.093,0.096
16:38:21,1.036,0.46,0.261,0.167,0.148,0.092,0.093,0.092,0.093,0.093,1.07,0.568,0.374,0.262,0.176,0.094,0.092,0.092,0.093,0.096
16:40:21,1.036,0.461,0.261,0.167,0.148,0.092,0.093,0.092,0.094,0.093,1.068,0.567,0.374,0.262,0.175,0.094,0.093,0.092,0.093,0.096
16:42:21,1.034,0.46,0.26,0.167,0.148,0.092,0.093,0.092,0.093,0.093,1.068,0.567,0.374,0.262,0.175,0.094,0.092,0.092,0.093,0.096
16:44:21,1.036,0.46,0.261,0.167,0.148,0.092,0.094,0.092,0.094,0.093,1.068,0.567,0.374,0.263,0.175,0.094,0.093,0.092,0.093,0.096
16:46:21,1.036,0.459,0.26,0.167,0.148,0.092,0.094,0.092,0.093,0.093,1.068,0.567,0.374,0.264,0.175,0.093,0.093,0.092,0.093,0.096
16:48:21,1.032,0.459,0.261,0.167,0.148,0.092,0.094,0.092,0.094,0.093,1.068,0.568,0.374,0.263,0.176,0.094,0.093,0.092,0.093,0.096
16:50:21,1.036,0.459,0.26,0.167,0.148,0.092,0.093,0.092,0.093,0.093,1.064,0.567,0.373,0.262,0.175,0.094,0.092,0.092,0.093,0.096
16:52:21,1.03,0.458,0.26,0.167,0.148,0.092,0.094,0.093,0.094,0.093,1.064,0.567,0.374,0.263,0.175,0.094,0.093,0.092,0.093,0.096
16:54:21,1.034,0.459,0.26,0.167,0.148,0.092,0.093,0.092,0.094,0.093,1.064,0.566,0.373,0.262,0.175,0.094,0.093,0.092,0.093,0.096
16:56:21,1.032,0.458,0.26,0.166,0.148,0.092,0.094,0.092,0.094,0.093,1.066,0.566,0.372,0.262,0.175,0.094,0.092,0.092,0.093,0.096
16:58:21,1.034,0.457,0.259,0.167,0.148,0.092,0.093,0.092,0.094,0.093,1.066,0.566,0.373,0.262,0.175,0.094,0.092,0.092,0.093,0.096
17:00:21,1.036,0.459,0.26,0.167,0.148,0.092,0.093,0.092,0.093,0.093,1.066,0.565,0.373,0.263,0.176,0.094,0.093,0.092,0.093,0.096
17:02:21,1.032,0.457,0.259,0.167,0.148,0.092,0.093,0.092,0.093,0.093,1.064,0.566,0.372,0.263,0.175,0.094,0.093,0.092,0.093,0.096
17:04:21,1.03,0.459,0.26,0.167,0.148,0.092,0.093,0.092,0.093,0.093,1.064,0.566,0.372,0.262,0.175,0.094,0.092,0.092,0.093,0.096
17:06:21,1.028,0.457,0.259,0.166,0.147,0.092,0.094,0.092,0.094,0.093,1.064,0.566,0.372,0.263,0.175,0.094,0.093,0.092,0.093,0.096
17:08:21,1.03,0.457,0.259,0.166,0.147,0.092,0.093,0.092,0.093,0.093,1.062,0.566,0.372,0.262,0.175,0.093,0.092,0.092,0.093,0.096
17:10:21,1.028,0.456,0.259,0.166,0.147,0.092,0.093,0.092,0.094,0.093,1.062,0.566,0.371,0.262,0.175,0.094,0.093,0.092,0.093,0.096
17:12:21,1.026,0.455,0.259,0.166,0.147,0.092,0.093,0.092,0.093,0.093,1.06,0.565,0.372,0.262,0.175,0.093,0.093,0.092,0.093,0.096
17:14:21,1.03,0.457,0.259,0.167,0.147,0.092,0.094,0.092,0.093,0.093,1.062,0.566,0.371,0.262,0.176,0.094,0.093,0.092,0.093,0.096
17:16:21,1.03,0.454,0.258,0.166,0.147,0.092,0.093,0.092,0.094,0.094,1.06,0.566,0.371,0.262,0.175,0.094,0.093,0.092,0.093,0.096
17:18:21,1.028,0.456,0.258,0.166,0.147,0.092,0.093,0.092,0.093,0.093,1.06,0.566,0.371,0.262,0.175,0.094,0.092,0.092,0.093,0.096
17:20:21,1.02,0.453,0.258,0.165,0.147,0.092,0.093,0.092,0.093,0.093,1.058,0.566,0.371,0.262,0.175,0.094,0.093,0.092,0.093,0.096
17:22:21,1.026,0.454,0.258,0.165,0.147,0.092,0.093,0.092,0.093,0.093,1.06,0.566,0.371,0.263,0.175,0.093,0.093,0.092,0.093,0.096
17:24:21,1.028,0.454,0.258,0.166,0.147,0.092,0.093,0.092,0.094,0.094,1.06,0.566,0.37,0.262,0.175,0.094,0.093,0.093,0.093,0.096
17:26:21,1.032,0.455,0.258,0.166,0.147,0.092,0.094,0.092,0.094,0.093,1.06,0.565,0.371,0.262,0.175,0.094,0.093,0.092,0.093,0.096
17:28:21,1.028,0.454,0.258,0.166,0.147,0.092,0.094,0.092,0.093,0.093,1.058,0.566,0.371,0.263,0.175,0.094,0.093,0.092,0.093,0.096
17:30:21,1.03,0.454,0.258,0.166,0.148,0.092,0.093,0.092,0.093,0.093,1.06,0.566,0.37,0.262,0.175,0.094,0.093,0.092,0.093,0.096
17:32:21,1.028,0.453,0.257,0.165,0.148,0.092,0.094,0.092,0.093,0.093,1.058,0.566,0.369,0.262,0.175,0.094,0.093,0.092,0.093,0.096
17:34:21,1.026,0.452,0.257,0.165,0.148,0.092,0.093,0.092,0.093,0.093,1.058,0.566,0.369,0.261,0.175,0.093,0.092,0.092,0.093,0.096
17:36:21,1.028,0.455,0.258,0.166,0.15,0.092,0.093,0.092,0.093,0.093,1.058,0.566,0.369,0.262,0.175,0.094,0.092,0.092,0.093,0.096
17:38:21,1.024,0.453,0.257,0.165,0.148,0.092,0.094,0.092,0.093,0.093,1.058,0.564,0.37,0.261,0.175,0.094,0.092,0.092,0.093,0.096
17:40:21,1.026,0.452,0.257,0.165,0.148,0.092,0.093,0.092,0.094,0.093,1.058,0.565,0.369,0.261,0.175,0.094,0.093,0.092,0.093,0.096
17:42:21,1.03,0.454,0.257,0.166,0.15,0.092,0.094,0.093,0.094,0.094,1.056,0.565,0.369,0.262,0.175,0.094,0.093,0.092,0.093,0.096
17:44:21,1.018,0.453,0.257,0.166,0.151,0.092,0.094,0.093,0.094,0.094,1.054,0.565,0.368,0.262,0.175,0.094,0.093,0.093,0.094,0.096
17:46:21,1.026,0.453,0.257,0.165,0.149,0.092,0.093,0.092,0.094,0.093,1.056,0.564,0.369,0.262,0.175,0.094,0.093,0.092,0.093,0.096
17:48:20,1.026,0.452,0.257,0.165,0.15,0.092,0.093,0.092,0.093,0.093,1.056,0.566,0.368,0.263,0.175,0.093,0.093,0.092,0.093,0.096
17:50:21,1.022,0.452,0.256,0.165,0.149,0.092,0.093,0.092,0.093,0.093,1.054,0.565,0.369,0.261,0.175,0.094,0.093,0.092,0.093,0.096
17:52:21,1.026,0.451,0.256,0.164,0.149,0.092,0.093,0.092,0.093,0.093,1.056,0.566,0.368,0.262,0.176,0.094,0.093,0.092,0.093,0.096
17:54:21,1.026,0.451,0.256,0.165,0.149,0.092,0.093,0.092,0.094,0.093,1.054,0.565,0.368,0.261,0.175,0.093,0.092,0.092,0.093,0.096
17:56:21,1.024,0.45,0.256,0.164,0.149,0.092,0.093,0.092,0.093,0.093,1.054,0.564,0.368,0.261,0.175,0.093,0.092,0.092,0.093,0.096
17:58:21,1.024,0.451,0.256,0.165,0.15,0.092,0.093,0.092,0.094,0.093,1.056,0.564,0.368,0.261,0.175,0.094,0.092,0.092,0.093,0.096
18:00:21,1.024,0.45,0.256,0.164,0.15,0.092,0.094,0.092,0.094,0.093,1.054,0.564,0.367,0.261,0.175,0.094,0.093,0.092,0.093,0.096
18:02:21,1.022,0.45,0.256,0.165,0.15,0.092,0.093,0.092,0.094,0.093,1.054,0.565,0.367,0.262,0.175,0.094,0.093,0.092,0.093,0.096
18:04:21,1.024,0.45,0.256,0.165,0.15,0.092,0.094,0.092,0.094,0.093,1.054,0.565,0.367,0.262,0.175,0.094,0.093,0.092,0.093,0.096
18:06:21,1.022,0.449,0.256,0.165,0.151,0.092,0.094,0.092,0.094,0.093,1.052,0.565,0.368,0.262,0.176,0.094,0.093,0.092,0.093,0.096
18:08:21,1.02,0.449,0.255,0.164,0.15,0.092,0.093,0.092,0.093,0.093,1.052,0.564,0.367,0.261,0.175,0.093,0.092,0.092,0.093,0.096
18:10:21,1.02,0.449,0.255,0.164,0.149,0.092,0.093,0.092,0.094,0.093,1.052,0.563,0.366,0.261,0.175,0.094,0.093,0.092,0.093,0.096
18:12:21,1.02,0.448,0.255,0.164,0.15,0.092,0.093,0.092,0.093,0.093,1.052,0.563,0.367,0.261,0.175,0.094,0.093,0.092,0.093,0.096
18:14:21,1.022,0.449,0.255,0.165,0.15,0.092,0.094,0.092,0.094,0.093,1.052,0.564,0.367,0.261,0.175,0.094,0.093,0.092,0.093,0.096
18:16:21,1.02,0.448,0.255,0.164,0.151,0.092,0.093,0.092,0.093,0.093,1.052,0.562,0.366,0.261,0.175,0.094,0.093,0.092,0.093,0.096
18:18:21,1.022,0.448,0.255,0.164,0.15,0.092,0.093,0.092,0.093,0.093,1.052,0.563,0.366,0.263,0.175,0.094,0.092,0.092,0.093,0.096
18:20:21,1.02,0.448,0.255,0.164,0.149,0.092,0.093,0.092,0.093,0.093,1.05,0.562,0.366,0.261,0.175,0.094,0.092,0.092,0.093,0.096
18:22:21,1.02,0.447,0.254,0.164,0.15,0.092,0.093,0.092,0.093,0.093,1.052,0.563,0.366,0.261,0.175,0.094,0.093,0.092,0.093,0.096
18:24:21,1.018,0.447,0.254,0.164,0.151,0.092,0.093,0.092,0.094,0.093,1.05,0.563,0.366,0.261,0.175,0.094,0.093,0.092,0.093,0.096
18:26:21,1.014,0.447,0.254,0.164,0.153,0.092,0.094,0.093,0.094,0.094,1.046,0.562,0.365,0.262,0.175,0.094,0.093,0.092,0.094,0.096
18:28:21,1.018,0.446,0.254,0.163,0.151,0.092,0.093,0.092,0.094,0.093,1.048,0.561,0.366,0.261,0.175,0.094,0.092,0.092,0.093,0.096
18:30:21,1.018,0.448,0.255,0.164,0.152,0.092,0.093,0.092,0.094,0.093,1.048,0.562,0.365,0.261,0.175,0.093,0.092,0.092,0.093,0.096
18:32:21,1.018,0.446,0.254,0.164,0.15,0.092,0.093,0.092,0.093,0.093,1.05,0.562,0.365,0.261,0.175,0.094,0.092,0.092,0.093,0.096
18:34:21,1.018,0.446,0.254,0.164,0.15,0.092,0.093,0.092,0.093,0.093,1.048,0.562,0.365,0.261,0.175,0.093,0.092,0.092,0.093,0.096
18:36:21,1.018,0.445,0.253,0.163,0.15,0.092,0.093,0.092,0.093,0.094,1.048,0.561,0.365,0.261,0.175,0.094,0.093,0.092,0.093,0.096
18:38:21,1.018,0.445,0.254,0.164,0.151,0.092,0.094,0.092,0.093,0.093,1.048,0.561,0.365,0.261,0.175,0.094,0.093,0.092,0.093,0.096
18:40:21,1.016,0.446,0.254,0.164,0.15,0.093,0.093,0.093,0.094,0.093,1.046,0.561,0.365,0.261,0.175,0.094,0.093,0.092,0.093,0.096
18:42:21,1.018,0.445,0.254,0.163,0.151,0.092,0.093,0.092,0.093,0.093,1.046,0.561,0.364,0.261,0.175,0.094,0.093,0.092,0.093,0.096
18:44:21,1.014,0.446,0.254,0.164,0.149,0.092,0.094,0.092,0.094,0.093,1.046,0.56,0.365,0.261,0.175,0.094,0.093,0.092,0.093,0.096
18:46:21,1.016,0.444,0.253,0.163,0.149,0.092,0.094,0.092,0.094,0.094,1.044,0.56,0.364,0.261,0.175,0.094,0.093,0.092,0.093,0.096
18:48:21,1.016,0.444,0.253,0.163,0.15,0.092,0.094,0.092,0.093,0.093,1.046,0.561,0.364,0.261,0.175,0.094,0.093,0.092,0.093,0.096
18:50:21,1.014,0.444,0.253,0.163,0.15,0.092,0.093,0.092,0.093,0.093,1.046,0.56,0.363,0.26,0.174,0.093,0.092,0.092,0.092,0.096
18:52:21,1.014,0.444,0.253,0.163,0.151,0.092,0.093,0.092,0.093,0.093,1.042,0.559,0.363,0.261,0.174,0.094,0.092,0.092,0.093,0.096
18:54:21,1.016,0.443,0.253,0.163,0.151,0.092,0.093,0.092,0.094,0.093,1.044,0.56,0.363,0.261,0.175,0.094,0.092,0.092,0.093,0.096
18:56:21,1.014,0.444,0.253,0.163,0.151,0.092,0.093,0.092,0.094,0.093,1.042,0.559,0.363,0.261,0.175,0.094,0.092,0.092,0.093,0.096
18:58:21,1.016,0.444,0.253,0.163,0.149,0.092,0.093,0.092,0.093,0.093,1.044,0.559,0.363,0.261,0.175,0.094,0.092,0.092,0.093,0.096
19:00:21,1.014,0.443,0.253,0.163,0.151,0.092,0.094,0.092,0.094,0.093,1.042,0.559,0.363,0.261,0.175,0.094,0.093,0.092,0.093,0.096
19:02:21,1.01,0.443,0.253,0.163,0.15,0.092,0.094,0.093,0.094,0.094,1.042,0.56,0.363,0.261,0.175,0.094,0.093,0.093,0.093,0.096
19:04:21,1.012,0.443,0.253,0.163,0.15,0.092,0.093,0.092,0.094,0.093,1.042,0.558,0.363,0.26,0.175,0.093,0.092,0.092,0.093,0.096
19:06:21,1.014,0.443,0.253,0.163,0.15,0.092,0.094,0.092,0.094,0.093,1.042,0.558,0.362,0.261,0.175,0.094,0.092,0.092,0.093,0.096
19:08:21,1.012,0.442,0.252,0.163,0.15,0.092,0.093,0.092,0.093,0.093,1.042,0.558,0.361,0.261,0.175,0.093,0.092,0.092,0.093,0.096
19:10:21,1.01,0.442,0.252,0.163,0.15,0.092,0.094,0.092,0.093,0.093,1.04,0.558,0.362,0.261,0.175,0.094,0.092,0.092,0.093,0.096
19:12:21,1.012,0.442,0.252,0.163,0.149,0.092,0.093,0.092,0.093,0.093,1.042,0.56,0.362,0.261,0.175,0.094,0.093,0.092,0.093,0.096
19:14:21,1.012,0.441,0.252,0.162,0.148,0.092,0.093,0.092,0.094,0.093,1.042,0.558,0.361,0.26,0.175,0.094,0.093,0.092,0.093,0.096
19:16:20,1.01,0.441,0.252,0.162,0.148,0.092,0.093,0.092,0.093,0.093,1.038,0.557,0.362,0.26,0.174,0.094,0.092,0.092,0.093,0.096
19:18:21,1.012,0.441,0.252,0.162,0.15,0.092,0.093,0.092,0.093,0.093,1.038,0.558,0.361,0.261,0.175,0.094,0.092,0.092,0.093,0.096
19:20:21,1.012,0.441,0.252,0.163,0.149,0.092,0.094,0.092,0.094,0.093,1.038,0.558,0.361,0.26,0.175,0.094,0.093,0.093,0.093,0.096
19:22:21,1.008,0.442,0.252,0.162,0.15,0.092,0.094,0.092,0.094,0.093,1.038,0.558,0.361,0.261,0.175,0.094,0.093,0.092,0.093,0.096
19:24:21,1.012,0.44,0.251,0.162,0.15,0.092,0.093,0.092,0.093,0.093,1.038,0.556,0.36,0.26,0.174,0.093,0.092,0.092,0.093,0.096
19:26:21,1.012,0.44,0.251,0.162,0.15,0.092,0.094,0.092,0.093,0.094,1.04,0.557,0.36,0.26,0.175,0.094,0.093,0.092,0.093,0.096
19:28:21,1.008,0.439,0.251,0.162,0.15,0.092,0.093,0.092,0.093,0.093,1.038,0.557,0.36,0.26,0.174,0.094,0.093,0.092,0.093,0.096
19:30:21,1.01,0.44,0.251,0.162,0.149,0.092,0.093,0.092,0.093,0.093,1.036,0.556,0.36,0.26,0.175,0.094,0.093,0.092,0.093,0.096
19:32:21,1.008,0.439,0.251,0.162,0.15,0.092,0.094,0.092,0.093,0.093,1.036,0.556,0.36,0.26,0.175,0.094,0.093,0.092,0.093,0.096
19:34:21,1.01,0.439,0.251,0.162,0.15,0.092,0.094,0.092,0.093,0.093,1.038,0.556,0.36,0.261,0.175,0.094,0.093,0.092,0.093,0.096
19:36:21,1.004,0.439,0.251,0.162,0.148,0.092,0.093,0.092,0.094,0.093,1.036,0.555,0.36,0.26,0.174,0.094,0.093,0.092,0.093,0.096
19:38:21,1.008,0.439,0.251,0.162,0.15,0.092,0.094,0.093,0.094,0.093,1.034,0.554,0.36,0.26,0.174,0.094,0.093,0.092,0.093,0.097
19:40:21,1.008,0.439,0.251,0.162,0.149,0.092,0.093,0.092,0.094,0.093,1.034,0.556,0.359,0.261,0.174,0.094,0.093,0.092,0.093,0.096
19:42:21,1.008,0.438,0.251,0.162,0.152,0.092,0.094,0.093,0.094,0.093,1.034,0.556,0.359,0.26,0.174,0.094,0.093,0.093,0.093,0.096
19:44:21,1.006,0.439,0.251,0.162,0.15,0.092,0.094,0.092,0.093,0.093,1.034,0.556,0.36,0.261,0.175,0.094,0.093,0.092,0.093,0.096
19:46:21,1,0.437,0.25,0.162,0.151,0.092,0.094,0.092,0.094,0.094,1.032,0.555,0.359,0.26,0.174,0.094,0.093,0.093,0.093,0.096
19:48:21,1.004,0.438,0.25,0.161,0.148,0.092,0.093,0.093,0.094,0.093,1.032,0.555,0.359,0.261,0.174,0.094,0.092,0.092,0.093,0.096
19:50:22,1.008,0.438,0.25,0.162,0.148,0.092,0.093,0.092,0.093,0.093,1.034,0.554,0.359,0.26,0.174,0.094,0.093,0.092,0.093,0.095
